0,0,0,0
1,0,0,1
0.93784609678826236223,0.020259214498852096131,0.020259214498852096131,0.9155381417296719615
0.89227425376768532139,-0.0057473013812614492934,-0.0057473013812614492934,0.86822818947792224087
0.81667577104408317634,0.016436233702027180925,0.016436233702027180925,0.81377367738133588038
0.75423361896445129116,-0.0030190868378032198471,-0.0030190868378032198471,0.77586551888603771943
0.71769938125078269753,-0.0083678009056514790487,-0.0083678009056514790487,0.70278384976481522717
0.65066335112827000664,0.0173481969824527682,0.0173481969824527682,0.64093735863031098265
0.59802081485557312401,-0.00048339932618535197406,-0.00048339932618535197406,0.60062536170429392524
0.55527893409134221336,-0.0028931423268168110496,-0.0028931423268168110496,0.55115183902473141586
0.50981106156545008545,-0.015593075297679948044,-0.015593075297679948044,0.51411568217279257631
0.46450071223187855418,-0.007808452661157844199,-0.007808452661157844199,0.46753142593800844917
0.41534785514923189265,-0.0094138144369805831779,-0.0094138144369805831779,0.4195510530036891117
0.37432307988115809394,-0.0033593864575831577923,-0.0033593864575831577923,0.37099720569165806072
0.32716898265059074502,-0.0052868210133264759154,-0.0052868210133264759154,0.33373606591528170995
0.29342675687376140736,-0.0020550274035302240616,-0.0020550274035302240616,0.29373728698699069772
0.25587872700412062077,0.0037119963746642392621,0.0037119963746642392621,0.25913007666971299425
0.22046492128896633123,0.0041298214451803844094,0.0041298214451803844094,0.22354506982968172513
0.18405933477863212211,0.00023684587239650167767,0.00023684587239650167767,0.1924355813444104113
0.1578653945525904656,-0.0032253944978198056948,-0.0032253944978198056948,0.15888342980622471856
0.12025578338864381656,0.001106259397804565392,0.001106259397804565392,0.12881420770654847252
0.093246008144464292977,0.0011396572771812038538,0.0011396572771812038538,0.096527339071723047836
0.072425964106844376023,-0.0022491948378419307497,-0.0022491948378419307497,0.072131738741161188777
0.042913613879659417982,-0.00037387209084398242975,-0.00037387209084398242975,0.044656493843274733258
0.022844184680556170464,0.0010253753512082380839,0.0010253753512082380839,0.019835223414762147287
0,0,0,0
